complaint_id,category,narrative,amount_lost,victim_city,modus_operandi_tags
RAG_CMP_0497,loan_app_fraud,"I downloaded a quick loan app from the Play Store to cover a medical emergency in Bangalore. I applied for a 5,000 rupee loan but they only disbursed 3,000, claiming the rest was processing fees. A week later, they demanded Rs. 182,773 and threatened to send morphed obscene photos of me to all my contacts using the contact list permission I had originally granted. The harassment was unbearable.",182773,Bangalore,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0462,loan_app_fraud,"I am a 47-year-old from Mumbai. I took a small loan from a digital lending app. I repaid it on time, but they claimed the payment failed and added exorbitant late fees. They started calling my relatives and colleagues, accusing me of being a thief. Forced by the immense social humiliation and continuous threats, I ended up paying Rs. 107,073 to these blackmailers.",107073,Mumbai,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0045,digital_arrest,"I am filing this formal complaint regarding a highly sophisticated cyber fraud that occurred on May 10, 2024. I am a 45-year-old resident of Chennai. I received an automated Interactive Voice Response (IVR) call claiming that a mobile number registered in my name was being used to send illegal threat messages and that my cellular services would be blocked in two hours. I pressed '9' to speak to an executive and was connected to a man claiming to represent RBI. He transferred my call to what he described as the 'cyber crime investigation branch'. I was then manipulated into logging on to a video call for formal questioning. The individuals on the screen were wearing uniforms and sitting behind heavy wooden desks with the RBI logo prominently displayed in the background. They informed me that multiple bank accounts had been opened using my PAN card to fund illicit activities across international borders. They convinced me that I was a prime suspect and placed me under a so-called 'digital arrest'. They claimed that my local physical movements were currently being tracked and any attempt to log off would result in immediate physical detention by a local raid team. Under incredible mental distress and duress spanning 14 hours, they convinced me that the only way to avoid formal imprisonment was to deposit a 'security clearance bond'. Desperate to defend my reputation and believing their threats were completely legitimate, I gathered funds by liquidating my fixed deposits and transferred Rs. 4,886,771 using crypto exchange transfer to the accounts they dictated. The scammers assured me the money was just held in an escrow account. I am left financially ruined and deeply traumatized by this impersonation scam.",4886771,Chennai,"digital_arrest, impersonation, rbi, video_call, coercion"
RAG_CMP_0168,digital_arrest,"I am filing this formal complaint regarding a highly sophisticated cyber fraud that occurred on June 07, 2024. I am a 43-year-old resident of Jaipur. I received an automated Interactive Voice Response (IVR) call claiming that a mobile number registered in my name was being used to send illegal threat messages and that my cellular services would be blocked in two hours. I pressed '9' to speak to an executive and was connected to a man claiming to represent Police. He transferred my call to what he described as the 'cyber crime investigation branch'. I was then manipulated into logging on to a Zoom call for formal questioning. The individuals on the screen were wearing uniforms and sitting behind heavy wooden desks with the Police logo prominently displayed in the background. They informed me that multiple bank accounts had been opened using my PAN card to fund illicit activities across international borders. They convinced me that I was a prime suspect and placed me under a so-called 'digital arrest'. They claimed that my local physical movements were currently being tracked and any attempt to log off would result in immediate physical detention by a local raid team. Under incredible mental distress and duress spanning 17 hours, they convinced me that the only way to avoid formal imprisonment was to deposit a 'security clearance bond'. Desperate to defend my reputation and believing their threats were completely legitimate, I gathered funds by liquidating my fixed deposits and transferred Rs. 4,529,610 using bank transfer to the accounts they dictated. The scammers assured me the money was just held in an escrow account. I am left financially ruined and deeply traumatized by this impersonation scam.",4529610,Jaipur,"digital_arrest, impersonation, police, zoom_call, coercion"
RAG_CMP_0160,digital_arrest,"I am filing this formal complaint regarding a highly sophisticated cyber fraud that occurred on November 27, 2024. I am a 49-year-old resident of Pune. I received an automated Interactive Voice Response (IVR) call claiming that a mobile number registered in my name was being used to send illegal threat messages and that my cellular services would be blocked in two hours. I pressed '9' to speak to an executive and was connected to a man claiming to represent RBI. He transferred my call to what he described as the 'cyber crime investigation branch'. I was then manipulated into logging on to a Skype call for formal questioning. The individuals on the screen were wearing uniforms and sitting behind heavy wooden desks with the RBI logo prominently displayed in the background. They informed me that multiple bank accounts had been opened using my PAN card to fund illicit activities across international borders. They convinced me that I was a prime suspect and placed me under a so-called 'digital arrest'. They claimed that my local physical movements were currently being tracked and any attempt to log off would result in immediate physical detention by a local raid team. Under incredible mental distress and duress spanning 42 hours, they convinced me that the only way to avoid formal imprisonment was to deposit a 'security clearance bond'. Desperate to defend my reputation and believing their threats were completely legitimate, I gathered funds by liquidating my fixed deposits and transferred Rs. 489,273 using RTGS to the accounts they dictated. The scammers assured me the money was just held in an escrow account. I am left financially ruined and deeply traumatized by this impersonation scam.",489273,Pune,"digital_arrest, impersonation, rbi, skype_call, coercion"
RAG_CMP_0397,investment_fraud,"An Instagram influencer promoted a stock trading platform that uses 'AI algorithms' for guaranteed profits. I created an account and transferred Rs. 346,329 via bank transfer. Over a few weeks, the dashboard showed my portfolio tripling in value. However, any withdrawal request prompted a demand for 30% 'tax payments' upfront. It was an elaborate Ponzi scheme.",346329,Hyderabad,"investment_fraud, financial_loss, cybercrime"
RAG_CMP_0145,digital_arrest,"My nightmare began on the morning of December 07, 2024 in Delhi. I received an urgent call from someone pretending to be a customs official at the international airport. They claimed that a parcel addressed to me contained illegal narcotics and multiple expired passports. When I denied any knowledge of the parcel, they stated the matter was being escalated to the RBI and forced me to immediately download an application to initiate a video call. I am 47 years old and not very tech-savvy, so I blindly followed their instructions out of fear of legal trouble. Upon joining the call, a person dressed as a senior RBI director interrogated me aggressively. They digitally projected a fake FIR document onto the screen, which had my exact residential address and identity details. They told me I could not leave the camera frame and declared me under 'digital arrest'. I was held hostage virtually for 35 straight hours. Whenever I requested to drink water or use the restroom, they threatened to send local constables to publicly arrest me in front of my neighbors. They convinced me to temporarily transfer Rs. 4,132,171 to an 'auditor verification ledger' via IMPS/NEFT to prove that my funds were legally acquired and not linked to the intercepted parcel. Believing my life and career were on the line, I complied with all their demands. After the initial transfer, they demanded further payments, at which point I became suspicious and disconnected. I immediately checked with my bank, but the funds had already been moved.",4132171,Delhi,"digital_arrest, impersonation, rbi, video_call, coercion"
RAG_CMP_0239,upi_phishing,"I received an SMS stating that my electricity bill for my Bangalore residence was unpaid and power would be disconnected tonight. The message contained a payment link. I clicked it and was redirected to a payment gateway that looked legitimate. I entered my UPI details, and Rs. 357,896 was withdrawn automatically. The sender's number is now switched off.",357896,Bangalore,"upi_phishing, financial_loss, cybercrime"
RAG_CMP_0036,digital_arrest,"My nightmare began on the morning of August 04, 2024 in Pune. I received an urgent call from someone pretending to be a customs official at the international airport. They claimed that a parcel addressed to me contained illegal narcotics and multiple expired passports. When I denied any knowledge of the parcel, they stated the matter was being escalated to the RBI and forced me to immediately download an application to initiate a Skype call. I am 57 years old and not very tech-savvy, so I blindly followed their instructions out of fear of legal trouble. Upon joining the call, a person dressed as a senior RBI director interrogated me aggressively. They digitally projected a fake FIR document onto the screen, which had my exact residential address and identity details. They told me I could not leave the camera frame and declared me under 'digital arrest'. I was held hostage virtually for 42 straight hours. Whenever I requested to drink water or use the restroom, they threatened to send local constables to publicly arrest me in front of my neighbors. They convinced me to temporarily transfer Rs. 824,255 to an 'auditor verification ledger' via UPI to prove that my funds were legally acquired and not linked to the intercepted parcel. Believing my life and career were on the line, I complied with all their demands. After the initial transfer, they demanded further payments, at which point I became suspicious and disconnected. I immediately checked with my bank, but the funds had already been moved.",824255,Pune,"digital_arrest, impersonation, rbi, skype_call, coercion"
RAG_CMP_0206,upi_phishing,"I received an SMS stating that my electricity bill for my Ahmedabad residence was unpaid and power would be disconnected tonight. The message contained a payment link. I clicked it and was redirected to a payment gateway that looked legitimate. I entered my UPI details, and Rs. 422,888 was withdrawn automatically. The sender's number is now switched off.",422888,Ahmedabad,"upi_phishing, financial_loss, cybercrime"
RAG_CMP_0470,loan_app_fraud,"I downloaded a quick loan app from the Play Store to cover a medical emergency in Kolkata. I applied for a 5,000 rupee loan but they only disbursed 3,000, claiming the rest was processing fees. A week later, they demanded Rs. 70,297 and threatened to send morphed obscene photos of me to all my contacts using the contact list permission I had originally granted. The harassment was unbearable.",70297,Kolkata,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0265,qr_code_scam,"A person approached me saying he had urgent cash but needed an online transfer. He gave me Rs. 2000 in physical cash and asked me to scan his QR code to transfer the equivalent amount. I scanned and authorized Rs. 492,052, but soon realized the cash he handed me were counterfeit notes. I am a 31-year-old resident of Ahmedabad.",492052,Ahmedabad,"qr_code_scam, financial_loss, cybercrime"
RAG_CMP_0461,loan_app_fraud,"I downloaded a quick loan app from the Play Store to cover a medical emergency in Delhi. I applied for a 5,000 rupee loan but they only disbursed 3,000, claiming the rest was processing fees. A week later, they demanded Rs. 83,828 and threatened to send morphed obscene photos of me to all my contacts using the contact list permission I had originally granted. The harassment was unbearable.",83828,Delhi,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0456,loan_app_fraud,"I am a 70-year-old from Delhi. I took a small loan from a digital lending app. I repaid it on time, but they claimed the payment failed and added exorbitant late fees. They started calling my relatives and colleagues, accusing me of being a thief. Forced by the immense social humiliation and continuous threats, I ended up paying Rs. 281,192 to these blackmailers.",281192,Delhi,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0465,loan_app_fraud,"I downloaded a quick loan app from the Play Store to cover a medical emergency in Mumbai. I applied for a 5,000 rupee loan but they only disbursed 3,000, claiming the rest was processing fees. A week later, they demanded Rs. 328,996 and threatened to send morphed obscene photos of me to all my contacts using the contact list permission I had originally granted. The harassment was unbearable.",328996,Mumbai,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0027,digital_arrest,"I am filing this formal complaint regarding a highly sophisticated cyber fraud that occurred on October 11, 2024. I am a 49-year-old resident of Mumbai. I received an automated Interactive Voice Response (IVR) call claiming that a mobile number registered in my name was being used to send illegal threat messages and that my cellular services would be blocked in two hours. I pressed '9' to speak to an executive and was connected to a man claiming to represent TRAI. He transferred my call to what he described as the 'cyber crime investigation branch'. I was then manipulated into logging on to a Zoom call for formal questioning. The individuals on the screen were wearing uniforms and sitting behind heavy wooden desks with the TRAI logo prominently displayed in the background. They informed me that multiple bank accounts had been opened using my PAN card to fund illicit activities across international borders. They convinced me that I was a prime suspect and placed me under a so-called 'digital arrest'. They claimed that my local physical movements were currently being tracked and any attempt to log off would result in immediate physical detention by a local raid team. Under incredible mental distress and duress spanning 46 hours, they convinced me that the only way to avoid formal imprisonment was to deposit a 'security clearance bond'. Desperate to defend my reputation and believing their threats were completely legitimate, I gathered funds by liquidating my fixed deposits and transferred Rs. 3,598,443 using IMPS/NEFT to the accounts they dictated. The scammers assured me the money was just held in an escrow account. I am left financially ruined and deeply traumatized by this impersonation scam.",3598443,Mumbai,"digital_arrest, impersonation, trai, zoom_call, coercion"
RAG_CMP_0345,fake_customer_care,"My flight was cancelled and I was looking for an airline refund. I found a toll-free number online. The 'agent' told me to pay a small processing fee of Rs. 10 to receive the full refund. They sent a link, but the transaction actually debited Rs. 4,466 from my savings. I reported it to the local police in Ahmedabad.",4466,Ahmedabad,"fake_customer_care, financial_loss, cybercrime"
RAG_CMP_0258,upi_phishing,"On July 30, 2024, I was trying to sell some old furniture online. A buyer contacted me and agreed to the price. However, instead of sending money, they sent a QR code and a link via WhatsApp. I clicked the link, and it asked for my UPI PIN. Thinking it was required to receive the payment, I entered my PIN. Instantly, Rs. 53,532 was deducted from my account. I live in Hyderabad and I'm 23 years old.",53532,Hyderabad,"upi_phishing, financial_loss, cybercrime"
RAG_CMP_0062,digital_arrest,"I am filing this formal complaint regarding a highly sophisticated cyber fraud that occurred on August 24, 2024. I am a 61-year-old resident of Jaipur. I received an automated Interactive Voice Response (IVR) call claiming that a mobile number registered in my name was being used to send illegal threat messages and that my cellular services would be blocked in two hours. I pressed '9' to speak to an executive and was connected to a man claiming to represent Police. He transferred my call to what he described as the 'cyber crime investigation branch'. I was then manipulated into logging on to a video call for formal questioning. The individuals on the screen were wearing uniforms and sitting behind heavy wooden desks with the Police logo prominently displayed in the background. They informed me that multiple bank accounts had been opened using my PAN card to fund illicit activities across international borders. They convinced me that I was a prime suspect and placed me under a so-called 'digital arrest'. They claimed that my local physical movements were currently being tracked and any attempt to log off would result in immediate physical detention by a local raid team. Under incredible mental distress and duress spanning 10 hours, they convinced me that the only way to avoid formal imprisonment was to deposit a 'security clearance bond'. Desperate to defend my reputation and believing their threats were completely legitimate, I gathered funds by liquidating my fixed deposits and transferred Rs. 3,645,464 using UPI to the accounts they dictated. The scammers assured me the money was just held in an escrow account. I am left financially ruined and deeply traumatized by this impersonation scam.",3645464,Jaipur,"digital_arrest, impersonation, police, video_call, coercion"
RAG_CMP_0191,digital_arrest,"On May 13, 2024, I was at my residence in Bangalore when I received an unexpected phone call at around 19:28. The caller identified themselves as a senior investigating officer from the Customs. The person sounded extremely authoritative and informed me that my Aadhaar card and PAN card details had been found implicated in a major money laundering and contraband smuggling case involving millions of rupees. I am a 56-year-old citizen with no criminal record, and I was completely terrified by this sudden allegation. They immediately escalated the situation by ordering me to isolate myself in an empty room and forcing me to join a Zoom call. Once connected, I saw individuals dressed in official-looking uniforms sitting in a room that closely resembled a real police station, complete with national emblems and official insignia. They declared that I was under 'digital arrest' and strictly prohibited me from muting the microphone, turning off the camera, or contacting any family members or legal counsel. They displayed highly realistic forged documents bearing my name, photograph, and official government stamps, claiming an arrest warrant had already been authorized by the Supreme Court. I was kept under constant surveillance on this harrowing call for over 18 hours without any break. Exploiting my extreme fear, confusion, and panic, the impersonators instructed me to transfer all my personal savings to a 'secret secure Customs investigation account' to verify my innocence. They promised the entire amount would be reversed back to my account within 24 hours once my financial audit was clear. Out of sheer panic, I initiated multiple transactions totaling Rs. 1,037,850 via RTGS. It was only after the perpetrators abruptly disconnected the call the next evening that I contacted the actual local police station and realized I had been the victim of an elaborate and devastating psychological scam.",1037850,Bangalore,"digital_arrest, impersonation, customs, zoom_call, coercion"
RAG_CMP_0293,qr_code_scam,"A person approached me saying he had urgent cash but needed an online transfer. He gave me Rs. 2000 in physical cash and asked me to scan his QR code to transfer the equivalent amount. I scanned and authorized Rs. 115,243, but soon realized the cash he handed me were counterfeit notes. I am a 67-year-old resident of Mumbai.",115243,Mumbai,"qr_code_scam, financial_loss, cybercrime"
RAG_CMP_0499,loan_app_fraud,"I downloaded a quick loan app from the Play Store to cover a medical emergency in Mumbai. I applied for a 5,000 rupee loan but they only disbursed 3,000, claiming the rest was processing fees. A week later, they demanded Rs. 424,156 and threatened to send morphed obscene photos of me to all my contacts using the contact list permission I had originally granted. The harassment was unbearable.",424156,Mumbai,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0423,investment_fraud,"I was added to a Telegram group promising 300% returns on crypto investments. The members shared fake screenshots of huge profits. I am 42 years old and seeking financial stability in Chennai. I invested an initial sum, which showed a profit on their fake portal. Encouraged, I invested a total of Rs. 444,294. When I tried to withdraw, they blocked my account and vanished.",444294,Chennai,"investment_fraud, financial_loss, cybercrime"
RAG_CMP_0139,digital_arrest,"My nightmare began on the morning of May 22, 2024 in Ahmedabad. I received an urgent call from someone pretending to be a customs official at the international airport. They claimed that a parcel addressed to me contained illegal narcotics and multiple expired passports. When I denied any knowledge of the parcel, they stated the matter was being escalated to the CBI and forced me to immediately download an application to initiate a Skype call. I am 39 years old and not very tech-savvy, so I blindly followed their instructions out of fear of legal trouble. Upon joining the call, a person dressed as a senior CBI director interrogated me aggressively. They digitally projected a fake FIR document onto the screen, which had my exact residential address and identity details. They told me I could not leave the camera frame and declared me under 'digital arrest'. I was held hostage virtually for 9 straight hours. Whenever I requested to drink water or use the restroom, they threatened to send local constables to publicly arrest me in front of my neighbors. They convinced me to temporarily transfer Rs. 3,133,325 to an 'auditor verification ledger' via RTGS to prove that my funds were legally acquired and not linked to the intercepted parcel. Believing my life and career were on the line, I complied with all their demands. After the initial transfer, they demanded further payments, at which point I became suspicious and disconnected. I immediately checked with my bank, but the funds had already been moved.",3133325,Ahmedabad,"digital_arrest, impersonation, cbi, skype_call, coercion"
RAG_CMP_0164,digital_arrest,"My nightmare began on the morning of July 04, 2024 in Lucknow. I received an urgent call from someone pretending to be a customs official at the international airport. They claimed that a parcel addressed to me contained illegal narcotics and multiple expired passports. When I denied any knowledge of the parcel, they stated the matter was being escalated to the Police and forced me to immediately download an application to initiate a Zoom call. I am 30 years old and not very tech-savvy, so I blindly followed their instructions out of fear of legal trouble. Upon joining the call, a person dressed as a senior Police director interrogated me aggressively. They digitally projected a fake FIR document onto the screen, which had my exact residential address and identity details. They told me I could not leave the camera frame and declared me under 'digital arrest'. I was held hostage virtually for 3 straight hours. Whenever I requested to drink water or use the restroom, they threatened to send local constables to publicly arrest me in front of my neighbors. They convinced me to temporarily transfer Rs. 3,085,234 to an 'auditor verification ledger' via RTGS to prove that my funds were legally acquired and not linked to the intercepted parcel. Believing my life and career were on the line, I complied with all their demands. After the initial transfer, they demanded further payments, at which point I became suspicious and disconnected. I immediately checked with my bank, but the funds had already been moved.",3085234,Lucknow,"digital_arrest, impersonation, police, zoom_call, coercion"
RAG_CMP_0369,fake_customer_care,"My flight was cancelled and I was looking for an airline refund. I found a toll-free number online. The 'agent' told me to pay a small processing fee of Rs. 10 to receive the full refund. They sent a link, but the transaction actually debited Rs. 357,355 from my savings. I reported it to the local police in Kolkata.",357355,Kolkata,"fake_customer_care, financial_loss, cybercrime"
RAG_CMP_0214,upi_phishing,"On November 11, 2024, I was trying to sell some old furniture online. A buyer contacted me and agreed to the price. However, instead of sending money, they sent a QR code and a link via WhatsApp. I clicked the link, and it asked for my UPI PIN. Thinking it was required to receive the payment, I entered my PIN. Instantly, Rs. 454,070 was deducted from my account. I live in Pune and I'm 44 years old.",454070,Pune,"upi_phishing, financial_loss, cybercrime"
RAG_CMP_0128,digital_arrest,"On October 28, 2024, I was at my residence in Delhi when I received an unexpected phone call at around 13:01. The caller identified themselves as a senior investigating officer from the CBI. The person sounded extremely authoritative and informed me that my Aadhaar card and PAN card details had been found implicated in a major money laundering and contraband smuggling case involving millions of rupees. I am a 67-year-old citizen with no criminal record, and I was completely terrified by this sudden allegation. They immediately escalated the situation by ordering me to isolate myself in an empty room and forcing me to join a WhatsApp video call. Once connected, I saw individuals dressed in official-looking uniforms sitting in a room that closely resembled a real police station, complete with national emblems and official insignia. They declared that I was under 'digital arrest' and strictly prohibited me from muting the microphone, turning off the camera, or contacting any family members or legal counsel. They displayed highly realistic forged documents bearing my name, photograph, and official government stamps, claiming an arrest warrant had already been authorized by the Supreme Court. I was kept under constant surveillance on this harrowing call for over 17 hours without any break. Exploiting my extreme fear, confusion, and panic, the impersonators instructed me to transfer all my personal savings to a 'secret secure CBI investigation account' to verify my innocence. They promised the entire amount would be reversed back to my account within 24 hours once my financial audit was clear. Out of sheer panic, I initiated multiple transactions totaling Rs. 3,055,154 via UPI. It was only after the perpetrators abruptly disconnected the call the next evening that I contacted the actual local police station and realized I had been the victim of an elaborate and devastating psychological scam.",3055154,Delhi,"digital_arrest, impersonation, cbi, whatsapp_video_call, coercion"
RAG_CMP_0165,digital_arrest,"On May 31, 2024, I was at my residence in Chennai when I received an unexpected phone call at around 20:06. The caller identified themselves as a senior investigating officer from the ED. The person sounded extremely authoritative and informed me that my Aadhaar card and PAN card details had been found implicated in a major money laundering and contraband smuggling case involving millions of rupees. I am a 56-year-old citizen with no criminal record, and I was completely terrified by this sudden allegation. They immediately escalated the situation by ordering me to isolate myself in an empty room and forcing me to join a WhatsApp video call. Once connected, I saw individuals dressed in official-looking uniforms sitting in a room that closely resembled a real police station, complete with national emblems and official insignia. They declared that I was under 'digital arrest' and strictly prohibited me from muting the microphone, turning off the camera, or contacting any family members or legal counsel. They displayed highly realistic forged documents bearing my name, photograph, and official government stamps, claiming an arrest warrant had already been authorized by the Supreme Court. I was kept under constant surveillance on this harrowing call for over 6 hours without any break. Exploiting my extreme fear, confusion, and panic, the impersonators instructed me to transfer all my personal savings to a 'secret secure ED investigation account' to verify my innocence. They promised the entire amount would be reversed back to my account within 24 hours once my financial audit was clear. Out of sheer panic, I initiated multiple transactions totaling Rs. 1,349,774 via bank transfer. It was only after the perpetrators abruptly disconnected the call the next evening that I contacted the actual local police station and realized I had been the victim of an elaborate and devastating psychological scam.",1349774,Chennai,"digital_arrest, impersonation, ed, whatsapp_video_call, coercion"
RAG_CMP_0115,digital_arrest,"On August 13, 2024, I was at my residence in Jaipur when I received an unexpected phone call at around 08:37. The caller identified themselves as a senior investigating officer from the Police. The person sounded extremely authoritative and informed me that my Aadhaar card and PAN card details had been found implicated in a major money laundering and contraband smuggling case involving millions of rupees. I am a 41-year-old citizen with no criminal record, and I was completely terrified by this sudden allegation. They immediately escalated the situation by ordering me to isolate myself in an empty room and forcing me to join a WhatsApp video call. Once connected, I saw individuals dressed in official-looking uniforms sitting in a room that closely resembled a real police station, complete with national emblems and official insignia. They declared that I was under 'digital arrest' and strictly prohibited me from muting the microphone, turning off the camera, or contacting any family members or legal counsel. They displayed highly realistic forged documents bearing my name, photograph, and official government stamps, claiming an arrest warrant had already been authorized by the Supreme Court. I was kept under constant surveillance on this harrowing call for over 21 hours without any break. Exploiting my extreme fear, confusion, and panic, the impersonators instructed me to transfer all my personal savings to a 'secret secure Police investigation account' to verify my innocence. They promised the entire amount would be reversed back to my account within 24 hours once my financial audit was clear. Out of sheer panic, I initiated multiple transactions totaling Rs. 380,700 via UPI. It was only after the perpetrators abruptly disconnected the call the next evening that I contacted the actual local police station and realized I had been the victim of an elaborate and devastating psychological scam.",380700,Jaipur,"digital_arrest, impersonation, police, whatsapp_video_call, coercion"
RAG_CMP_0215,upi_phishing,"I received an SMS stating that my electricity bill for my Hyderabad residence was unpaid and power would be disconnected tonight. The message contained a payment link. I clicked it and was redirected to a payment gateway that looked legitimate. I entered my UPI details, and Rs. 474,070 was withdrawn automatically. The sender's number is now switched off.",474070,Hyderabad,"upi_phishing, financial_loss, cybercrime"
RAG_CMP_0336,fake_customer_care,"My flight was cancelled and I was looking for an airline refund. I found a toll-free number online. The 'agent' told me to pay a small processing fee of Rs. 10 to receive the full refund. They sent a link, but the transaction actually debited Rs. 495,647 from my savings. I reported it to the local police in Lucknow.",495647,Lucknow,"fake_customer_care, financial_loss, cybercrime"
RAG_CMP_0478,loan_app_fraud,"I am a 47-year-old from Chennai. I took a small loan from a digital lending app. I repaid it on time, but they claimed the payment failed and added exorbitant late fees. They started calling my relatives and colleagues, accusing me of being a thief. Forced by the immense social humiliation and continuous threats, I ended up paying Rs. 165,890 to these blackmailers.",165890,Chennai,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0366,fake_customer_care,"My flight was cancelled and I was looking for an airline refund. I found a toll-free number online. The 'agent' told me to pay a small processing fee of Rs. 10 to receive the full refund. They sent a link, but the transaction actually debited Rs. 322,842 from my savings. I reported it to the local police in Jaipur.",322842,Jaipur,"fake_customer_care, financial_loss, cybercrime"
RAG_CMP_0412,investment_fraud,"I was added to a Telegram group promising 300% returns on crypto investments. The members shared fake screenshots of huge profits. I am 67 years old and seeking financial stability in Bangalore. I invested an initial sum, which showed a profit on their fake portal. Encouraged, I invested a total of Rs. 128,880. When I tried to withdraw, they blocked my account and vanished.",128880,Bangalore,"investment_fraud, financial_loss, cybercrime"
RAG_CMP_0284,qr_code_scam,"While visiting a local shop in Hyderabad, I tried to pay using a QR code pasted on the wall. After scanning, I made a payment of Rs. 396,700. Later, the shopkeeper said he didn't receive it. It turns out someone had pasted a fake QR code sticker over the original one. I lost my money and had to pay the shopkeeper again.",396700,Hyderabad,"qr_code_scam, financial_loss, cybercrime"
RAG_CMP_0019,digital_arrest,"My nightmare began on the morning of August 19, 2024 in Hyderabad. I received an urgent call from someone pretending to be a customs official at the international airport. They claimed that a parcel addressed to me contained illegal narcotics and multiple expired passports. When I denied any knowledge of the parcel, they stated the matter was being escalated to the TRAI and forced me to immediately download an application to initiate a Zoom call. I am 70 years old and not very tech-savvy, so I blindly followed their instructions out of fear of legal trouble. Upon joining the call, a person dressed as a senior TRAI director interrogated me aggressively. They digitally projected a fake FIR document onto the screen, which had my exact residential address and identity details. They told me I could not leave the camera frame and declared me under 'digital arrest'. I was held hostage virtually for 35 straight hours. Whenever I requested to drink water or use the restroom, they threatened to send local constables to publicly arrest me in front of my neighbors. They convinced me to temporarily transfer Rs. 3,725,049 to an 'auditor verification ledger' via IMPS/NEFT to prove that my funds were legally acquired and not linked to the intercepted parcel. Believing my life and career were on the line, I complied with all their demands. After the initial transfer, they demanded further payments, at which point I became suspicious and disconnected. I immediately checked with my bank, but the funds had already been moved.",3725049,Hyderabad,"digital_arrest, impersonation, trai, zoom_call, coercion"
RAG_CMP_0474,loan_app_fraud,"I downloaded a quick loan app from the Play Store to cover a medical emergency in Delhi. I applied for a 5,000 rupee loan but they only disbursed 3,000, claiming the rest was processing fees. A week later, they demanded Rs. 296,326 and threatened to send morphed obscene photos of me to all my contacts using the contact list permission I had originally granted. The harassment was unbearable.",296326,Delhi,"loan_app_fraud, financial_loss, cybercrime"
RAG_CMP_0092,digital_arrest,"On August 14, 2024, I was at my residence in Pune when I received an unexpected phone call at around 12:11. The caller identified themselves as a senior investigating officer from the CBI. The person sounded extremely authoritative and informed me that my Aadhaar card and PAN card details had been found implicated in a major money laundering and contraband smuggling case involving millions of rupees. I am a 61-year-old citizen with no criminal record, and I was completely terrified by this sudden allegation. They immediately escalated the situation by ordering me to isolate myself in an empty room and forcing me to join a WhatsApp video call. Once connected, I saw individuals dressed in official-looking uniforms sitting in a room that closely resembled a real police station, complete with national emblems and official insignia. They declared that I was under 'digital arrest' and strictly prohibited me from muting the microphone, turning off the camera, or contacting any family members or legal counsel. They displayed highly realistic forged documents bearing my name, photograph, and official government stamps, claiming an arrest warrant had already been authorized by the Supreme Court. I was kept under constant surveillance on this harrowing call for over 43 hours without any break. Exploiting my extreme fear, confusion, and panic, the impersonators instructed me to transfer all my personal savings to a 'secret secure CBI investigation account' to verify my innocence. They promised the entire amount would be reversed back to my account within 24 hours once my financial audit was clear. Out of sheer panic, I initiated multiple transactions totaling Rs. 4,403,384 via crypto exchange transfer. It was only after the perpetrators abruptly disconnected the call the next evening that I contacted the actual local police station and realized I had been the victim of an elaborate and devastating psychological scam.",4403384,Pune,"digital_arrest, impersonation, cbi, whatsapp_video_call, coercion"
RAG_CMP_0077,digital_arrest,"My nightmare began on the morning of April 28, 2024 in Chennai. I received an urgent call from someone pretending to be a customs official at the international airport. They claimed that a parcel addressed to me contained illegal narcotics and multiple expired passports. When I denied any knowledge of the parcel, they stated the matter was being escalated to the Police and forced me to immediately download an application to initiate a Zoom call. I am 47 years old and not very tech-savvy, so I blindly followed their instructions out of fear of legal trouble. Upon joining the call, a person dressed as a senior Police director interrogated me aggressively. They digitally projected a fake FIR document onto the screen, which had my exact residential address and identity details. They told me I could not leave the camera frame and declared me under 'digital arrest'. I was held hostage virtually for 18 straight hours. Whenever I requested to drink water or use the restroom, they threatened to send local constables to publicly arrest me in front of my neighbors. They convinced me to temporarily transfer Rs. 2,622,140 to an 'auditor verification ledger' via IMPS/NEFT to prove that my funds were legally acquired and not linked to the intercepted parcel. Believing my life and career were on the line, I complied with all their demands. After the initial transfer, they demanded further payments, at which point I became suspicious and disconnected. I immediately checked with my bank, but the funds had already been moved.",2622140,Chennai,"digital_arrest, impersonation, police, zoom_call, coercion"
