account_id,creation_date,account_type,bank_name,is_dormant,days_since_last_activity,is_mule
ACC000140,2022-02-19,personal,IDBI Bank,False,17,False
ACC009032,2021-08-18,personal,Kotak Mahindra Bank,False,1,False
ACC006936,2022-02-08,personal,IDBI Bank,False,23,False
ACC006542,2021-09-14,personal,State Bank of India,False,14,False
ACC005243,2022-09-21,personal,IDBI Bank,False,20,False
ACC004431,2022-03-26,personal,Yes Bank,False,20,False
ACC000406,2020-07-27,personal,Union Bank of India,False,17,False
ACC008212,2020-02-20,personal,Axis Bank,False,28,False
ACC008376,2021-04-10,personal,HDFC Bank,False,3,False
ACC008627,2020-11-08,personal,Bank of India,False,22,False
ACC008234,2023-05-21,personal,IDBI Bank,False,17,False
ACC004399,2023-03-11,business,HDFC Bank,False,5,False
ACC005252,2022-07-08,personal,State Bank of India,False,18,False
ACC000011,2022-07-16,personal,Punjab National Bank,False,12,False
ACC004760,2019-11-25,personal,Axis Bank,False,9,False
ACC001177,2023-07-12,personal,IDBI Bank,False,10,False
ACC002863,2022-08-31,personal,HDFC Bank,True,319,False
ACC006471,2021-07-14,personal,Bank of Baroda,False,25,False
ACC006228,2020-07-17,personal,Union Bank of India,False,30,False
ACC002989,2022-09-08,personal,HDFC Bank,False,29,False
ACC007117,2020-09-24,personal,Canara Bank,False,28,False
ACC007010,2023-05-03,personal,Union Bank of India,False,27,False
ACC008557,2022-08-07,personal,Punjab National Bank,False,29,False
ACC001440,2023-03-03,personal,Union Bank of India,False,18,False
ACC009747,2022-07-31,personal,Bank of Baroda,True,298,True
ACC002875,2023-01-13,personal,Bank of Baroda,False,11,False
ACC009098,2023-07-31,personal,Federal Bank,False,0,False
ACC008788,2020-06-02,personal,State Bank of India,False,9,False
ACC007232,2022-09-11,business,Canara Bank,False,18,False
ACC003726,2022-11-13,personal,Axis Bank,False,1,False
ACC002772,2022-03-05,personal,ICICI Bank,False,20,False
ACC000454,2022-01-03,personal,Union Bank of India,False,3,False
ACC008189,2023-08-19,personal,State Bank of India,False,12,False
ACC001367,2021-12-28,personal,Bank of Baroda,False,11,False
ACC003712,2022-04-23,business,Federal Bank,False,14,False
ACC009852,2024-12-02,personal,Bank of India,False,4,True
ACC001388,2022-01-16,personal,Union Bank of India,False,19,False
ACC001000,2021-11-13,personal,Union Bank of India,False,16,False
ACC007761,2023-01-01,personal,Kotak Mahindra Bank,False,7,False
ACC003553,2022-06-03,business,IndusInd Bank,True,334,False
ACC004114,2022-03-31,personal,IndusInd Bank,False,10,False
ACC001667,2021-03-29,personal,Bank of India,False,26,False
ACC003173,2021-03-24,personal,Union Bank of India,False,23,False
ACC009397,2022-08-16,business,ICICI Bank,False,24,False
ACC000488,2024-02-09,personal,HDFC Bank,False,20,False
ACC003230,2020-08-06,personal,Bank of Baroda,False,25,False
ACC003828,2023-08-05,business,Federal Bank,False,3,False
ACC008651,2019-10-04,business,IndusInd Bank,False,17,False
ACC005208,2022-08-03,business,Union Bank of India,False,7,False
ACC007848,2020-12-24,personal,HDFC Bank,False,26,False
ACC005704,2019-12-12,personal,Punjab National Bank,False,26,False
ACC009639,2023-11-18,personal,Bank of India,False,21,False
ACC008133,2022-07-08,business,Canara Bank,True,244,False
ACC000703,2019-12-06,personal,IndusInd Bank,True,249,False
ACC005105,2021-02-17,personal,IndusInd Bank,False,14,False
ACC008893,2023-03-04,personal,Kotak Mahindra Bank,True,303,False
ACC003291,2020-09-03,personal,Punjab National Bank,False,16,False
ACC008125,2022-09-30,personal,Punjab National Bank,False,19,False
ACC009631,2022-04-17,business,Federal Bank,False,27,False
ACC009021,2022-12-22,personal,Punjab National Bank,False,19,False
ACC004909,2020-03-25,business,Yes Bank,False,4,False
ACC004440,2021-01-27,personal,IDBI Bank,False,15,False
ACC000986,2022-07-09,personal,IDBI Bank,False,5,False
ACC009236,2023-09-05,personal,ICICI Bank,False,30,False
ACC009883,2023-04-24,personal,Federal Bank,True,222,True
ACC007705,2022-07-23,personal,Punjab National Bank,False,8,False
ACC006257,2021-09-21,business,IndusInd Bank,False,23,False
ACC006089,2020-12-02,personal,Kotak Mahindra Bank,False,27,False
ACC005238,2021-12-08,personal,Union Bank of India,False,0,False
ACC001198,2022-03-05,personal,Punjab National Bank,False,16,False
ACC009070,2022-11-12,personal,Punjab National Bank,False,11,False
ACC007519,2021-01-15,personal,Canara Bank,False,5,False
ACC006812,2021-05-14,personal,IDBI Bank,False,12,False
ACC008320,2020-10-20,personal,Canara Bank,False,17,False
ACC007175,2022-10-10,personal,HDFC Bank,False,27,False
ACC004470,2022-05-28,personal,Punjab National Bank,False,13,False
ACC000891,2020-05-16,personal,Kotak Mahindra Bank,False,10,False
ACC001969,2020-03-17,business,Axis Bank,False,11,False
ACC005757,2019-07-30,personal,Union Bank of India,False,11,False
ACC006527,2019-11-05,personal,Yes Bank,False,16,False
ACC006294,2023-04-13,personal,IndusInd Bank,False,24,False
ACC007595,2022-08-09,personal,Kotak Mahindra Bank,False,9,False
ACC003249,2022-07-15,personal,HDFC Bank,False,16,False
ACC006570,2019-07-28,business,Kotak Mahindra Bank,False,22,False
ACC006638,2021-05-24,personal,ICICI Bank,False,7,False
ACC007351,2023-03-21,personal,Union Bank of India,False,24,False
ACC009172,2022-10-18,personal,Axis Bank,False,29,False
ACC007473,2023-07-22,personal,Canara Bank,False,3,False
ACC009601,2022-04-04,personal,Axis Bank,False,18,False
ACC008673,2023-03-04,personal,Bank of Baroda,False,2,False
ACC001239,2021-01-15,personal,IndusInd Bank,False,4,False
ACC002289,2020-02-18,personal,Union Bank of India,False,6,False
ACC002740,2022-01-24,business,Axis Bank,False,15,False
ACC004585,2024-04-06,personal,ICICI Bank,False,8,False
ACC001229,2023-07-07,personal,Bank of Baroda,False,7,False
ACC006980,2022-01-22,business,Kotak Mahindra Bank,False,6,False
ACC005178,2021-10-23,personal,HDFC Bank,False,11,False
ACC004293,2023-03-17,personal,Federal Bank,False,23,False
ACC001058,2021-12-27,personal,IDBI Bank,False,9,False
ACC006262,2019-11-08,business,HDFC Bank,False,27,False
ACC000281,2020-08-28,personal,Bank of India,False,4,False
ACC000968,2021-12-18,personal,HDFC Bank,False,22,False
ACC003953,2023-03-28,business,Axis Bank,False,27,False
ACC001939,2022-11-04,personal,Canara Bank,False,18,False
ACC008464,2021-02-11,business,Union Bank of India,False,21,False
ACC001274,2022-06-02,personal,Yes Bank,False,21,False
ACC000619,2021-03-08,personal,Bank of India,False,30,False
ACC008505,2021-12-18,personal,Union Bank of India,False,30,False
ACC001742,2023-12-27,personal,Yes Bank,False,12,False
ACC001390,2020-09-21,personal,State Bank of India,False,15,False
ACC002203,2021-06-27,personal,Yes Bank,False,1,False
ACC003568,2019-07-20,personal,HDFC Bank,False,9,False
ACC006116,2022-07-19,personal,Union Bank of India,True,161,False
ACC009970,2022-05-06,personal,Federal Bank,True,114,True
ACC006052,2021-04-01,personal,Kotak Mahindra Bank,True,342,False
ACC003178,2020-06-19,personal,Canara Bank,True,190,False
ACC003192,2019-08-18,personal,Federal Bank,False,6,False
ACC006099,2021-12-26,personal,Canara Bank,False,3,False
ACC007029,2022-02-24,personal,Bank of India,False,5,False
ACC000575,2023-11-18,personal,ICICI Bank,False,6,False
ACC006656,2022-04-15,personal,Canara Bank,True,157,False
ACC007115,2020-08-22,personal,Kotak Mahindra Bank,False,11,False
ACC008802,2023-03-17,business,Canara Bank,False,27,False
ACC006276,2022-06-09,personal,Kotak Mahindra Bank,False,18,False
ACC008984,2022-04-23,personal,ICICI Bank,False,15,False
ACC005897,2020-10-11,personal,Kotak Mahindra Bank,True,313,False
ACC005724,2020-11-13,personal,IDBI Bank,False,6,False
ACC000269,2020-06-10,personal,Yes Bank,False,29,False
ACC000629,2021-10-29,business,ICICI Bank,False,8,False
ACC003081,2023-06-28,personal,HDFC Bank,False,1,False
ACC003466,2020-01-05,personal,IDBI Bank,False,11,False
ACC006430,2024-02-06,personal,IndusInd Bank,False,22,False
ACC009311,2020-05-24,personal,Bank of Baroda,False,1,False
ACC007062,2021-09-24,personal,Yes Bank,False,2,False
ACC009727,2024-12-23,personal,ICICI Bank,False,1,True
ACC005543,2022-09-22,personal,Bank of Baroda,False,25,False
ACC004356,2022-11-20,personal,Federal Bank,False,15,False
ACC002113,2019-09-02,personal,Union Bank of India,False,25,False
ACC008219,2021-06-09,business,State Bank of India,False,0,False
ACC003216,2024-05-29,personal,Punjab National Bank,False,27,False
ACC003814,2020-09-07,personal,Kotak Mahindra Bank,False,10,False
ACC008321,2022-10-01,personal,Canara Bank,False,5,False
ACC008589,2022-02-01,personal,Bank of India,False,29,False
ACC002278,2020-06-26,personal,State Bank of India,False,28,False
ACC004599,2023-01-09,business,IDBI Bank,False,23,False
ACC000013,2020-10-14,personal,Union Bank of India,False,10,False
ACC009225,2022-03-11,business,IndusInd Bank,False,7,False
ACC001525,2022-02-23,personal,Union Bank of India,False,16,False
ACC002365,2021-09-29,personal,Canara Bank,False,2,False
ACC004648,2021-06-10,personal,Canara Bank,False,9,False
ACC000374,2021-07-16,personal,Bank of Baroda,False,9,False
ACC008521,2022-01-22,business,Union Bank of India,False,24,False
ACC006477,2019-08-10,personal,IDBI Bank,False,26,False
ACC000525,2023-10-11,personal,ICICI Bank,False,25,False
ACC006895,2020-09-23,personal,Union Bank of India,False,4,False
ACC003591,2022-10-22,personal,Yes Bank,False,11,False
ACC007904,2020-03-24,personal,Union Bank of India,False,12,False
ACC002958,2022-11-09,personal,Canara Bank,False,4,False
ACC000529,2022-04-18,business,State Bank of India,False,4,False
ACC003714,2021-06-19,personal,State Bank of India,False,6,False
ACC004732,2024-02-26,personal,Union Bank of India,False,19,False
ACC001394,2022-05-18,personal,Union Bank of India,False,28,False
ACC005631,2020-10-31,personal,Federal Bank,False,6,False
ACC006563,2022-01-06,personal,Bank of India,False,29,False
ACC004703,2023-06-01,personal,HDFC Bank,False,24,False
ACC001712,2023-12-17,personal,ICICI Bank,False,5,False
ACC009755,2024-12-08,personal,Bank of Baroda,False,1,True
ACC000955,2020-08-16,personal,HDFC Bank,False,9,False
ACC006675,2021-01-13,personal,Kotak Mahindra Bank,False,3,False
ACC003453,2019-07-22,personal,State Bank of India,False,26,False
ACC002071,2023-01-08,personal,IndusInd Bank,False,16,False
ACC009740,2024-12-30,personal,Bank of India,False,5,True
ACC000158,2020-10-16,personal,IndusInd Bank,False,21,False
ACC007005,2021-05-13,business,Yes Bank,False,22,False
ACC000352,2020-11-01,personal,Axis Bank,True,167,False
ACC006078,2021-03-28,personal,IndusInd Bank,False,20,False
ACC006236,2022-05-15,business,IDBI Bank,False,14,False
ACC002920,2022-06-06,business,Bank of Baroda,False,20,False
ACC004644,2022-06-12,personal,Bank of India,False,9,False
ACC000661,2020-08-21,personal,ICICI Bank,False,24,False
ACC007057,2021-09-13,personal,IDBI Bank,False,19,False
ACC003665,2022-04-21,personal,Union Bank of India,False,12,False
ACC007979,2020-03-08,business,IDBI Bank,False,16,False
ACC000306,2024-01-27,personal,HDFC Bank,False,18,False
ACC004790,2024-01-13,business,Union Bank of India,False,22,False
ACC002356,2022-09-30,personal,IndusInd Bank,False,11,False
ACC001927,2021-11-11,personal,Axis Bank,True,354,False
ACC009939,2024-12-22,personal,Axis Bank,False,4,True
ACC003427,2023-06-26,personal,Union Bank of India,False,12,False
ACC003638,2021-03-17,personal,IndusInd Bank,False,25,False
ACC001266,2023-09-10,personal,HDFC Bank,False,30,False
ACC001560,2021-03-02,personal,Punjab National Bank,False,29,False
ACC007179,2019-10-27,personal,IndusInd Bank,False,18,False
ACC004109,2020-08-23,personal,Yes Bank,False,3,False
ACC007867,2020-09-11,personal,State Bank of India,False,1,False
ACC004904,2024-03-01,personal,HDFC Bank,True,337,False
ACC007294,2021-10-05,personal,State Bank of India,False,22,False
ACC000514,2022-07-13,personal,IDBI Bank,False,19,False
ACC000894,2023-03-16,personal,IDBI Bank,False,26,False
ACC000021,2021-10-03,personal,Punjab National Bank,False,0,False
ACC000899,2021-10-02,personal,HDFC Bank,False,2,False
ACC000207,2024-05-01,business,Union Bank of India,False,28,False
ACC000458,2021-12-16,personal,ICICI Bank,False,3,False
ACC002430,2021-04-13,personal,Federal Bank,False,21,False
ACC008442,2019-09-18,business,Union Bank of India,False,1,False
ACC003389,2023-07-25,personal,Yes Bank,False,20,False
ACC003911,2021-02-23,personal,Bank of India,False,25,False
ACC005383,2020-09-19,business,IDBI Bank,False,4,False
ACC000552,2020-11-01,personal,Yes Bank,False,25,False
ACC003144,2024-02-02,personal,IDBI Bank,False,25,False
ACC006917,2020-05-23,personal,Kotak Mahindra Bank,False,24,False
ACC002056,2022-07-31,personal,Axis Bank,False,30,False
ACC001925,2021-10-25,business,Federal Bank,False,9,False
ACC000634,2023-10-21,personal,Bank of India,False,15,False
ACC006082,2021-02-25,personal,Punjab National Bank,False,16,False
ACC009270,2023-01-04,personal,IndusInd Bank,False,5,False
ACC009678,2021-03-10,personal,Yes Bank,False,2,False
ACC000105,2022-12-31,personal,Bank of India,False,19,False
ACC003041,2019-10-03,personal,ICICI Bank,False,5,False
ACC001709,2022-07-28,personal,HDFC Bank,False,10,False
ACC000089,2020-07-16,personal,Union Bank of India,False,0,False
ACC007014,2020-01-06,personal,Axis Bank,False,13,False
ACC003174,2023-07-15,personal,Canara Bank,False,28,False
ACC000917,2021-11-30,personal,Yes Bank,False,0,False
ACC007833,2021-10-30,business,Canara Bank,False,13,False
ACC006732,2021-07-25,personal,HDFC Bank,False,4,False
ACC001949,2020-04-30,personal,Union Bank of India,False,29,False
ACC006368,2021-12-18,personal,Federal Bank,False,19,False
ACC000001,2022-05-18,personal,IDBI Bank,False,20,False
ACC008032,2023-05-28,personal,Union Bank of India,False,27,False
ACC006047,2019-12-28,personal,Kotak Mahindra Bank,False,20,False
ACC002720,2020-08-07,personal,Kotak Mahindra Bank,False,23,False
ACC009812,2024-12-05,personal,HDFC Bank,False,5,True
ACC003117,2020-07-23,personal,ICICI Bank,False,10,False
ACC009465,2024-05-21,personal,HDFC Bank,False,19,False
ACC003762,2024-04-06,business,IDBI Bank,False,6,False
ACC000213,2020-03-04,personal,Bank of Baroda,False,10,False
ACC000778,2023-10-10,personal,ICICI Bank,False,9,False
ACC003496,2019-11-05,personal,State Bank of India,False,9,False
ACC008817,2022-08-07,personal,Yes Bank,False,19,False
ACC002043,2023-05-06,personal,IndusInd Bank,False,12,False
ACC005420,2021-01-31,personal,Union Bank of India,False,5,False
ACC006154,2020-04-08,personal,IDBI Bank,True,324,False
ACC008357,2020-08-16,personal,Kotak Mahindra Bank,False,5,False
ACC008707,2019-09-03,personal,Union Bank of India,False,23,False
ACC008465,2021-10-02,business,Kotak Mahindra Bank,False,15,False
ACC004167,2022-01-03,personal,Punjab National Bank,False,19,False
ACC003788,2021-05-29,personal,State Bank of India,False,12,False
ACC000583,2020-12-11,personal,Yes Bank,False,6,False
ACC009911,2024-12-01,personal,Kotak Mahindra Bank,False,1,True
ACC009986,2024-12-26,personal,Yes Bank,False,2,True
ACC000116,2023-12-22,personal,Yes Bank,False,23,False
ACC006644,2021-04-30,personal,IndusInd Bank,False,15,False
ACC009033,2020-10-15,personal,Bank of Baroda,False,29,False
ACC009951,2024-12-10,personal,Canara Bank,False,5,True
ACC008959,2024-03-16,business,Union Bank of India,False,5,False
ACC001763,2020-06-14,personal,IndusInd Bank,False,23,False
ACC001875,2023-01-17,business,Punjab National Bank,False,20,False
ACC003224,2023-06-24,personal,Bank of India,False,12,False
ACC000526,2020-04-19,personal,Union Bank of India,False,26,False
ACC007725,2023-08-23,personal,Bank of Baroda,False,6,False
ACC002946,2022-03-19,personal,Bank of Baroda,False,29,False
ACC004473,2023-06-18,personal,Union Bank of India,False,27,False
ACC005655,2023-01-21,personal,Bank of India,False,12,False
ACC006059,2019-07-11,business,Axis Bank,False,9,False
ACC000959,2023-01-10,personal,Federal Bank,False,13,False
ACC006342,2022-07-15,personal,Kotak Mahindra Bank,False,28,False
ACC003633,2020-07-20,personal,Kotak Mahindra Bank,False,22,False
ACC001050,2021-12-18,personal,HDFC Bank,False,19,False
ACC003380,2024-04-25,personal,Yes Bank,True,341,False
ACC003676,2022-10-21,business,Punjab National Bank,False,9,False
ACC005776,2020-09-20,personal,Punjab National Bank,False,4,False
ACC009045,2022-05-06,personal,Kotak Mahindra Bank,False,29,False
ACC006573,2024-04-10,personal,Federal Bank,False,3,False
ACC005179,2024-02-23,personal,Axis Bank,False,6,False
ACC001607,2021-10-29,business,IDBI Bank,False,21,False
ACC003610,2021-01-28,personal,Yes Bank,False,20,False
ACC009758,2024-12-23,personal,State Bank of India,False,2,True
ACC006635,2021-09-24,personal,IDBI Bank,False,23,False
ACC009997,2024-12-03,personal,HDFC Bank,False,1,True
ACC000791,2022-08-22,personal,Kotak Mahindra Bank,False,28,False
ACC003056,2020-01-24,personal,IndusInd Bank,False,2,False
ACC001980,2019-07-27,personal,Bank of Baroda,False,24,False
ACC003598,2021-08-25,personal,Yes Bank,False,23,False
ACC000933,2022-10-16,personal,Yes Bank,False,15,False
ACC007424,2022-08-12,personal,Federal Bank,False,24,False
ACC005626,2022-02-11,personal,IDBI Bank,False,6,False
ACC001682,2022-10-31,personal,Canara Bank,False,19,False
ACC004179,2019-07-23,personal,ICICI Bank,False,13,False
ACC006446,2021-09-25,personal,State Bank of India,False,30,False
ACC004116,2020-02-19,business,State Bank of India,False,17,False
ACC000988,2022-05-06,personal,IndusInd Bank,False,27,False
ACC002896,2021-03-19,personal,Axis Bank,False,4,False
ACC003778,2021-04-23,personal,Yes Bank,False,23,False
ACC005658,2022-11-01,business,Bank of Baroda,True,94,False
ACC003093,2021-05-09,personal,Federal Bank,False,28,False
ACC003155,2021-01-25,personal,Federal Bank,False,20,False
ACC001823,2021-08-07,personal,HDFC Bank,False,1,False
ACC009622,2020-06-11,personal,State Bank of India,False,23,False
ACC001098,2021-11-11,personal,Punjab National Bank,False,0,False
ACC002844,2021-08-03,personal,Federal Bank,False,17,False
ACC003342,2022-06-23,personal,ICICI Bank,False,15,False
ACC000038,2022-03-09,personal,HDFC Bank,False,24,False
ACC006540,2022-03-11,personal,IDBI Bank,False,1,False
ACC009473,2021-07-04,personal,State Bank of India,False,12,False
ACC003356,2022-10-10,personal,State Bank of India,False,26,False
ACC007813,2022-09-26,business,Federal Bank,False,30,False
ACC008220,2022-01-17,business,Kotak Mahindra Bank,False,29,False
ACC009227,2022-11-18,personal,Federal Bank,False,22,False
ACC002428,2021-12-07,personal,ICICI Bank,False,8,False
ACC005043,2024-02-26,business,Kotak Mahindra Bank,False,10,False
ACC005346,2020-11-10,personal,Canara Bank,True,302,False
ACC004811,2021-06-30,business,State Bank of India,False,22,False
ACC008476,2022-09-11,personal,State Bank of India,False,7,False
ACC000686,2020-01-17,personal,State Bank of India,False,26,False
ACC004799,2022-09-11,personal,HDFC Bank,True,272,False
ACC007437,2023-12-16,business,Union Bank of India,False,7,False
ACC002353,2023-06-12,personal,ICICI Bank,False,24,False
ACC006353,2019-08-18,personal,IDBI Bank,False,18,False
ACC004569,2023-04-11,personal,Bank of India,False,14,False
ACC008213,2023-12-28,personal,Yes Bank,False,5,False
ACC002752,2021-08-19,personal,Bank of Baroda,False,19,False
ACC008073,2023-09-28,personal,IDBI Bank,False,22,False
ACC001040,2021-09-15,business,Bank of Baroda,False,5,False
ACC007491,2022-01-05,personal,Bank of Baroda,False,2,False
ACC001265,2020-10-10,business,Yes Bank,False,20,False
ACC009265,2020-08-26,personal,Canara Bank,False,1,False
ACC007059,2024-01-16,personal,IDBI Bank,False,2,False
ACC000277,2020-02-12,personal,Punjab National Bank,False,15,False
ACC005084,2021-07-08,personal,Federal Bank,False,3,False
ACC002382,2022-11-01,personal,ICICI Bank,False,0,False
ACC000571,2019-11-20,personal,IndusInd Bank,False,2,False
ACC001435,2022-12-30,personal,IDBI Bank,False,10,False
ACC005352,2022-08-12,personal,Axis Bank,False,29,False
ACC005445,2020-12-15,personal,Federal Bank,False,9,False
ACC001007,2023-05-24,personal,Federal Bank,False,6,False
ACC004543,2021-03-11,business,Federal Bank,False,8,False
ACC008816,2020-09-08,business,Federal Bank,False,13,False
ACC002064,2023-06-02,personal,Punjab National Bank,False,16,False
ACC001136,2021-08-25,personal,ICICI Bank,False,30,False
ACC005343,2023-07-10,personal,IDBI Bank,False,23,False
ACC000294,2021-10-28,personal,ICICI Bank,False,1,False
ACC002403,2019-12-25,personal,Bank of India,False,5,False
ACC003998,2021-05-29,personal,Axis Bank,False,8,False
ACC003741,2021-04-12,personal,Bank of Baroda,False,2,False
ACC009222,2021-01-07,personal,IDBI Bank,False,1,False
ACC002719,2023-12-16,personal,Canara Bank,False,10,False
ACC009199,2021-01-26,personal,Kotak Mahindra Bank,False,2,False
ACC005150,2022-08-20,personal,Canara Bank,False,19,False
ACC002808,2021-05-20,personal,Axis Bank,False,19,False
ACC000556,2022-05-19,personal,Union Bank of India,False,29,False
ACC008925,2023-04-21,personal,Bank of India,False,8,False
ACC004795,2022-09-13,business,Punjab National Bank,True,70,False
ACC002469,2022-12-04,personal,Union Bank of India,False,29,False
ACC003738,2023-08-13,personal,IDBI Bank,False,17,False
ACC004286,2019-07-30,personal,Kotak Mahindra Bank,False,17,False
ACC002604,2021-03-11,personal,IDBI Bank,False,8,False
ACC000362,2020-10-13,personal,State Bank of India,False,26,False
ACC006924,2022-02-18,personal,Federal Bank,False,17,False
ACC001704,2024-04-15,personal,Bank of Baroda,False,10,False
ACC002139,2020-12-22,personal,IDBI Bank,False,17,False
ACC003239,2023-08-09,business,Bank of India,False,9,False
ACC002383,2022-07-20,personal,HDFC Bank,False,10,False
ACC007314,2023-08-22,personal,Axis Bank,False,27,False
ACC004311,2023-07-06,personal,Kotak Mahindra Bank,False,19,False
ACC001312,2022-07-28,personal,Bank of Baroda,True,245,False
ACC003930,2019-11-26,personal,Kotak Mahindra Bank,False,29,False
ACC006183,2021-06-29,personal,HDFC Bank,False,14,False
ACC001591,2023-03-02,business,Union Bank of India,False,22,False
ACC009387,2021-01-22,personal,HDFC Bank,False,13,False
ACC002162,2024-05-14,personal,Federal Bank,False,18,False
ACC002396,2023-12-07,personal,ICICI Bank,False,20,False
ACC000317,2022-09-12,personal,IDBI Bank,False,23,False
ACC005233,2021-06-24,business,Union Bank of India,False,30,False
ACC005068,2022-04-08,personal,Axis Bank,False,11,False
ACC004036,2022-06-22,business,Punjab National Bank,False,8,False
ACC003020,2020-09-10,personal,IndusInd Bank,False,23,False
ACC008228,2021-03-27,personal,Canara Bank,False,1,False
ACC005295,2023-03-30,personal,Punjab National Bank,False,0,False
ACC003972,2023-06-20,personal,Punjab National Bank,False,2,False
ACC005370,2020-12-06,personal,Axis Bank,False,1,False
ACC004133,2020-09-21,personal,Kotak Mahindra Bank,False,10,False
ACC000974,2022-12-07,personal,ICICI Bank,False,27,False
ACC007291,2020-09-19,personal,Punjab National Bank,False,6,False
ACC000954,2021-08-24,personal,Federal Bank,False,12,False
ACC009306,2021-02-05,personal,State Bank of India,False,13,False
ACC005016,2024-06-18,personal,Canara Bank,False,20,False
ACC009730,2024-12-04,personal,IndusInd Bank,False,1,True
ACC007490,2023-02-14,personal,Union Bank of India,False,4,False
ACC001640,2023-04-16,personal,IndusInd Bank,False,29,False
ACC001290,2023-04-30,personal,Bank of Baroda,False,10,False
ACC001380,2019-08-31,personal,State Bank of India,False,17,False
ACC001933,2022-12-02,business,IndusInd Bank,False,1,False
ACC004675,2023-06-14,personal,IndusInd Bank,False,21,False
ACC000892,2023-07-13,personal,Yes Bank,False,17,False
ACC007287,2019-11-02,business,Bank of India,False,28,False
ACC004876,2021-04-24,personal,Axis Bank,True,358,False
ACC007906,2020-04-03,business,HDFC Bank,False,24,False
ACC008194,2020-12-10,personal,Axis Bank,True,75,False
ACC009379,2023-10-23,personal,IDBI Bank,False,8,False
ACC002466,2024-05-16,personal,Bank of India,False,26,False
ACC007657,2024-04-29,business,IDBI Bank,True,81,False
ACC001913,2024-04-23,personal,Axis Bank,False,3,False
ACC002736,2020-10-11,business,IndusInd Bank,False,18,False
ACC000726,2023-12-13,personal,Kotak Mahindra Bank,False,5,False
ACC007214,2021-09-09,personal,IDBI Bank,False,1,False
ACC008245,2022-05-05,personal,Punjab National Bank,False,5,False
ACC001796,2021-10-04,personal,ICICI Bank,False,11,False
ACC003845,2022-02-12,personal,IDBI Bank,False,26,False
ACC006402,2023-03-23,personal,IndusInd Bank,False,9,False
ACC000936,2023-08-24,business,IDBI Bank,False,4,False
ACC002265,2020-12-19,personal,IndusInd Bank,False,15,False
ACC000824,2023-10-31,personal,Bank of India,False,7,False
ACC007274,2020-05-26,personal,Bank of India,False,4,False
ACC001389,2020-08-15,personal,Kotak Mahindra Bank,False,23,False
ACC003564,2022-05-27,personal,Yes Bank,False,19,False
ACC005429,2023-05-15,personal,HDFC Bank,False,4,False
ACC007827,2023-10-12,personal,IDBI Bank,False,29,False
ACC005690,2023-03-26,personal,Axis Bank,False,23,False
ACC007878,2024-05-16,personal,Bank of India,False,19,False
ACC001868,2020-06-16,personal,Yes Bank,False,22,False
ACC008202,2019-11-16,business,State Bank of India,False,18,False
ACC007486,2020-03-02,personal,HDFC Bank,False,19,False
ACC000806,2022-09-23,business,Bank of Baroda,False,11,False
ACC004805,2021-01-04,personal,Bank of India,True,100,False
ACC009152,2024-01-25,personal,Kotak Mahindra Bank,False,13,False
ACC007511,2022-08-11,personal,Union Bank of India,False,13,False
ACC008056,2024-06-26,personal,HDFC Bank,False,2,False
ACC004494,2020-04-18,personal,Bank of Baroda,False,30,False
ACC002632,2024-02-02,personal,Bank of Baroda,False,24,False
ACC008900,2021-11-02,personal,Axis Bank,False,16,False
ACC008623,2022-02-28,personal,Punjab National Bank,False,25,False
ACC007832,2024-05-06,personal,IDBI Bank,False,28,False
ACC004388,2020-10-23,personal,Kotak Mahindra Bank,False,10,False
ACC000145,2021-06-25,personal,Federal Bank,False,2,False
ACC006467,2021-03-18,personal,State Bank of India,False,10,False
ACC002033,2022-09-28,personal,Kotak Mahindra Bank,False,17,False
ACC009127,2021-01-05,personal,Union Bank of India,False,8,False
ACC001165,2023-08-15,personal,HDFC Bank,False,27,False
ACC002050,2019-07-12,personal,Union Bank of India,False,28,False
ACC003760,2021-01-24,business,Punjab National Bank,False,22,False
ACC004435,2022-03-13,personal,HDFC Bank,False,15,False
ACC003430,2024-01-23,personal,Union Bank of India,False,7,False
ACC008190,2020-11-16,personal,Federal Bank,False,0,False
ACC008753,2022-08-13,personal,HDFC Bank,False,10,False
ACC007069,2023-04-11,personal,HDFC Bank,False,23,False
ACC004361,2020-11-04,personal,Union Bank of India,False,7,False
ACC001771,2020-07-26,business,IDBI Bank,False,7,False
ACC003511,2024-06-27,business,Federal Bank,False,26,False
ACC000271,2022-09-05,personal,IDBI Bank,False,24,False
ACC008436,2019-12-17,personal,IndusInd Bank,False,5,False
ACC002032,2022-04-19,personal,IndusInd Bank,False,3,False
ACC009664,2023-12-31,personal,Federal Bank,False,3,False
ACC003810,2021-08-25,personal,IDBI Bank,False,21,False
ACC004346,2020-08-10,personal,Bank of Baroda,False,4,False
ACC000545,2021-01-15,business,Yes Bank,False,9,False
ACC003241,2020-09-27,personal,IDBI Bank,False,30,False
ACC008502,2023-01-07,personal,ICICI Bank,False,13,False
ACC009918,2024-12-27,personal,Union Bank of India,False,1,True
ACC007564,2022-06-03,business,IndusInd Bank,False,9,False
ACC000920,2020-01-16,personal,ICICI Bank,False,19,False
ACC009118,2021-12-12,personal,Bank of India,False,6,False
ACC006640,2023-08-09,personal,ICICI Bank,False,25,False
ACC007694,2022-09-10,business,Canara Bank,False,17,False
ACC008230,2022-12-18,personal,IDBI Bank,False,13,False
